YEAR,MO,DY,Temperature,Relative_Humidity,Specific_Humidity,Precipitation,Pressure,Wind_Speed,Wind_Direction
2010,10,22,25.65,89.5,18.43,7.61,100.15,2.03,256.75
2010,10,23,26.04,87.94,18.49,0.42,100.21,1.48,213.81
2010,10,24,26.46,90,19.47,3.31,100.16,1.61,215.75
2010,10,25,26.53,89.38,19.35,0.61,100.26,2.91,139.62
2010,10,26,27.04,85.31,18.92,2.65,100.39,2.43,134.06
2010,10,27,26.78,85.56,18.62,2.07,100.39,2.47,194.62
2010,10,28,26.08,89.88,18.98,4.11,100.4,1.45,184.25
2010,10,29,26.05,80.5,16.91,0.23,100.38,2.23,91.81
2010,10,30,23.42,90.62,16.36,10.01,100.43,4.02,123.06
2010,10,31,23.9,93.5,17.4,4.78,100.35,2.79,217.38
2010,11,1,25.25,92.5,18.74,10.58,100.16,3.61,144.31
2010,11,2,25.15,91.75,18.37,27.74,100.27,2.62,88.56
2010,11,3,25.3,92.94,18.8,0.67,100.35,1.98,176.81
2010,11,4,25.6,85.38,17.46,0.24,100.35,2.46,276.12
2010,11,5,24.5,89.38,17.15,1.45,100.42,2.79,117.5
2010,11,6,24.44,92.62,17.76,3.35,100.38,1.84,206.06
2010,11,7,25.46,91.38,18.62,8.44,100.39,1.34,229.31
2010,11,8,25.71,93.44,19.35,5.51,100.38,2.06,152.56
2010,11,9,25.8,92.88,19.29,6.12,100.54,1.21,190.88
2010,11,10,25.69,88.19,18.13,27.57,100.54,1.16,169.69
2010,11,11,26.26,87.12,18.55,25.09,100.38,1.16,244.06
2010,11,12,26.25,89,18.98,2.07,100.11,2.56,198.69
2010,11,13,26.57,87.06,18.86,0.12,100.27,1.56,232.69
2010,11,14,26.26,88.81,18.86,0.61,100.54,1.98,107.69
2010,11,15,25.62,89.06,18.19,5.65,100.61,2.55,93.31
2010,11,16,25.97,84.12,17.52,6.93,100.44,1.37,100.5
2010,11,17,26.22,87.31,18.49,7.15,100.43,1.93,98.5
2010,11,18,25.9,90.06,18.8,6,100.43,1.2,186.31
2010,11,19,25.58,91.06,18.68,18.9,100.35,2.19,130.94
2010,11,20,26.06,87.38,18.37,3.95,100.23,1.6,196.75
2010,11,21,26.27,87.5,18.68,6.59,100.18,0.97,231.81
2010,11,22,26.24,88.06,18.74,21.53,100.19,1.04,121.06
2010,11,23,26.36,88.88,19.1,0.61,100.24,1.55,129.81
2010,11,24,27.15,81.31,18.19,1.21,100.32,1.25,276.94
2010,11,25,26.5,83.56,17.94,4.05,100.39,1.1,74.25
2010,11,26,25.93,85.38,17.82,1.1,100.31,1.57,99.31
2010,11,27,26.13,84.06,17.7,3.33,100.31,1.08,184.12
2010,11,28,26.32,87.12,18.55,4.44,100.33,1.24,147.88
2010,11,29,26.24,90.19,19.23,2.44,100.31,1.74,115.12
2010,11,30,25.56,88.62,18.13,2.26,100.24,2.26,73.81
2010,12,1,26.23,86.5,18.43,0.15,100.17,2.07,83.38
2010,12,2,26.51,82.62,17.82,0.04,100.28,1.7,48.44
2010,12,3,26.3,82.56,17.64,0.01,100.3,2.02,103.56
2010,12,4,26.03,83.62,17.64,0.19,100.22,2.17,80.94
2010,12,5,25.51,89.69,18.37,1.52,100.18,2.7,108.06
2010,12,6,25.45,85.44,17.33,0.3,100.27,1.7,84.62
2010,12,7,25.75,84,17.27,0.94,100.34,1.9,82
2010,12,8,24.29,80.75,15.2,0,100.38,1.57,114.38
2010,12,9,24.23,80.94,15.14,0,100.41,1.64,129.38
2010,12,10,25.26,83.38,16.66,0,100.34,1.8,201.75
2010,12,11,25.36,85.62,17.21,0,100.22,1.77,179.5
2010,12,12,25.34,86.44,17.4,0.01,100.16,1.7,186
2010,12,13,26.06,86.38,18.13,1.99,100.2,1.51,135.69
2010,12,14,25.48,90.88,18.49,12.58,100.29,1.99,99.38
2010,12,15,25.15,87.69,17.4,0.07,100.25,2.94,124.25
2010,12,16,25.8,87.62,18.13,2.82,100.25,1.64,107.5
2010,12,17,24.3,77.75,14.65,0.56,100.4,1.66,126.12
2010,12,18,23.87,79.88,14.71,0,100.4,1.3,168.12
2010,12,19,24.84,82.19,15.93,0,100.55,1.71,156.31
2010,12,20,25.34,83.81,16.85,1.43,100.46,1.73,152.69
2010,12,21,25.16,87.25,17.4,8.34,100.29,1.66,225
2010,12,22,25.42,84.69,17.03,0.06,100.19,1.92,103.81
2010,12,23,25.49,83.75,16.91,5.33,100.29,1.73,119.75
2010,12,24,25.18,81.5,15.93,0,100.28,1.85,189.88
2010,12,25,25.07,84,16.48,0,100.23,1.93,227.62
2010,12,26,24.34,78.44,14.65,0,100.31,2.18,40.94
2010,12,27,23.68,81.38,14.77,0,100.43,1.98,147.44
2010,12,28,23.67,81.44,14.83,0.48,100.47,1.59,84.25
2010,12,29,24.92,81.94,16.05,4.14,100.39,1.27,79.62
2010,12,30,25.51,82,16.54,0,100.39,1.1,103.25
2010,12,31,25,78.12,15.32,0,100.36,1.33,151.69
2011,1,1,24.64,80.81,15.44,0,100.32,1.36,145.19
2011,1,2,24.73,76.81,14.71,0,100.36,1.57,78.88
2011,1,3,25.26,81.25,16.11,0.03,100.37,1.7,87.38
2011,1,4,24.8,87.62,17.09,0.78,100.4,1.98,185.69
2011,1,5,25.3,83.31,16.66,2.07,100.33,1.74,85.88
2011,1,6,24.87,81.31,15.87,1.04,100.43,2.34,54.94
2011,1,7,24.11,76.94,14.34,0,100.46,2.08,78.31
2011,1,8,23.57,78.5,14.1,0,100.49,1.75,99.12
2011,1,9,23.93,75.81,13.85,0,100.38,1.85,149.94
2011,1,10,23.05,80.38,14.1,0,100.37,1.8,172.25
2011,1,11,24.66,75.94,14.59,0,100.29,1.05,158.31
2011,1,12,24.74,81.69,15.87,0,100.29,1.3,196.75
2011,1,13,24.54,84.06,16.05,0,100.39,1.41,168.56
2011,1,14,24.78,81.12,15.62,0,100.42,1.53,187.25
2011,1,15,23.9,84.69,15.5,0,100.54,2.15,150.75
2011,1,16,23.11,75,13.06,0,100.58,1.98,117.88
2011,1,17,22.4,74.25,12.33,0,100.65,1.75,126
2011,1,18,23.55,74.06,13.18,0,100.58,1.45,190.5
2011,1,19,24.8,75.06,14.53,0,100.43,1.55,217.94
2011,1,20,25.41,81.25,16.24,0,100.36,1.8,192.69
2011,1,21,25.42,85.31,17.15,0.05,100.42,1.7,194.31
2011,1,22,25.78,81.31,16.6,1.14,100.52,1.63,80.38
2011,1,23,24.98,85.88,16.85,2.4,100.65,1.84,133.62
2011,1,24,24.04,82.31,15.32,0.02,100.66,1.66,67.69
2011,1,25,24.92,76.44,14.83,0.07,100.62,2.48,43.81
2011,1,26,24.95,79.19,15.5,0.03,100.66,2.89,61.19
2011,1,27,25.51,80,16.11,0.01,100.7,2.47,87.5
2011,1,28,25.86,76.62,15.75,0,100.59,2.96,76.88
2011,1,29,25.34,72.62,14.47,0,100.55,3.03,60.69
2011,1,30,24.65,73.81,14.1,0,100.66,2.15,73.75
2011,1,31,24.76,74.69,14.34,0,100.65,2.05,76.12
2011,2,1,24.67,75.38,14.34,0,100.6,1.97,134.56
2011,2,2,24.89,74.81,14.4,0,100.58,2.13,89.81
2011,2,3,24.83,74.81,14.34,0,100.6,2.38,141.88
2011,2,4,24.51,77.56,14.53,0,100.55,2.11,157.75
2011,2,5,24.56,78.5,14.71,0,100.53,2.3,207.06
2011,2,6,24.15,78.19,14.34,0,100.5,2.65,197.75
2011,2,7,23.8,77.31,13.79,0,100.38,2.35,187.44
2011,2,8,24.48,76.38,14.28,0,100.2,1.95,185.31
2011,2,9,24.42,77.25,14.34,0,100.17,2.33,139.88
2011,2,10,24.33,76.81,14.04,0,100.32,2.66,127.62
2011,2,11,25.15,79.94,15.56,0,100.42,3.29,130.25
2011,2,12,25.73,78.19,15.69,0,100.41,2.64,130.19
2011,2,13,25.82,76.88,15.62,0,100.39,2.36,144.88
2011,2,14,26.37,71.44,14.59,0,100.37,3.43,121.12
2011,2,15,26.4,71.56,14.65,0,100.51,2.6,107.25
2011,2,16,26.75,76.31,16.17,0,100.61,2.59,120.56
2011,2,17,26.98,73.06,15.5,0,100.52,2.53,113.88
2011,2,18,26.9,75.06,15.93,0,100.46,3.62,131
2011,2,19,26.94,75.69,16.36,0,100.52,2.23,124.88
2011,2,20,26.58,73.31,15.5,0,100.58,2.62,103.25
2011,2,21,26.79,69.19,14.4,0,100.54,3.12,90
2011,2,22,26.51,71.06,14.71,0,100.49,3.27,109.12
2011,2,23,26.92,68.19,14.4,0,100.48,2.73,113.69
2011,2,24,26.47,69.75,14.47,0,100.45,2.47,87.56
2011,2,25,26.86,69.88,14.71,0,100.32,3.37,110.62
2011,2,26,26.67,69.31,14.4,0,100.35,4.12,121.56
2011,2,27,26.92,69.44,14.71,0,100.4,2.77,113.12
2011,2,28,26.44,72.69,15.26,0,100.39,2.34,167.31
2011,3,1,26.26,72.75,15.14,0,100.38,2.12,168.19
2011,3,2,26.37,69.25,14.47,0,100.44,1.66,250.69
2011,3,3,27.49,65.69,14.16,0,100.31,2.16,94.62
2011,3,4,27.77,68.88,15.5,0.02,100.33,1.88,190.69
2011,3,5,28.09,70.06,16.11,0.11,100.32,2.57,177.38
2011,3,6,28.69,68.19,15.93,0,100.4,3.58,116.88
2011,3,7,28.25,70.69,16.24,0.01,100.43,4.37,129.38
2011,3,8,28.94,66.5,15.75,0.1,100.37,5,113.25
2011,3,9,29.35,61.31,14.71,0,100.47,3.35,90.94
2011,3,10,29.42,59.25,14.53,0,100.47,2.35,93.19
2011,3,11,29.68,55.94,13.79,0,100.36,3.73,91.69
2011,3,12,29.23,55.12,13,0,100.37,3.55,104.25
2011,3,13,28.01,58.25,12.94,0,100.4,3.83,118.56
2011,3,14,28.63,60.62,13.61,0,100.29,3.24,108.25
2011,3,15,29.31,58.31,13.92,0,100.27,3.14,108.62
2011,3,16,28.93,58.19,14.04,0.15,100.26,2.97,87
2011,3,17,28.3,64.69,15.14,0.81,100.36,4.78,95.69
2011,3,18,27.71,69.5,15.75,0.44,100.41,2.69,144.12
2011,3,19,28.95,66.69,15.99,0.54,100.29,2.49,112.56
2011,3,20,29.73,64.25,15.93,0.01,100.25,2.64,103
2011,3,21,28.94,67.69,16.42,0.54,100.31,3.91,128.81
2011,3,22,28.95,68.5,16.42,0.43,100.35,3.55,126.56
2011,3,23,28.11,66.88,15.2,6.73,100.41,4.12,95.44
2011,3,24,27.19,72.31,15.81,8.37,100.41,2.42,78.5
2011,3,25,27.4,72.06,16.05,3.45,100.46,2.79,65.56
2011,3,26,27.85,66.12,15.08,0.63,100.52,2.73,60.12
2011,3,27,28.13,64.44,14.77,2.31,100.42,2.61,56.25
2011,3,28,27.87,59.69,13.55,0,100.39,2.62,66.94
2011,3,29,28.56,55.06,12.88,0,100.42,2.99,61.19
2011,3,30,28.43,55.5,13.06,0,100.43,1.95,86.44
2011,3,31,29.59,55.88,13.85,0,100.34,1.59,149.62
2011,4,1,29.1,62.44,15.32,0.06,100.36,2.32,196.75
2011,4,2,27.56,71.12,16.11,0.08,100.4,1.46,237.56
2011,4,3,29.15,66.06,15.93,0.07,100.37,2.72,245.44
2011,4,4,28.15,68.5,15.99,0.16,100.48,2.56,204.06
2011,4,5,29.27,61.44,14.47,1.73,100.49,2.65,101.62
2011,4,6,29.06,61.75,14.28,0,100.51,2.88,224.81
2011,4,7,29.65,56.88,13.61,0,100.49,2.83,176.31
2011,4,8,29.86,54.81,13.12,0,100.49,3.09,96.25
2011,4,9,29.98,53,12.7,0,100.56,3.54,106.44
2011,4,10,29.37,53.19,12.7,0,100.62,3.16,114
2011,4,11,29.7,60.81,14.65,0.01,100.4,3.27,189.25
2011,4,12,29.68,56.31,13.92,0.06,100.44,4.49,117
2011,4,13,30.15,51.62,12.76,0,100.47,4.01,118.38
2011,4,14,30.13,54.38,13.43,0,100.33,3.83,121.19
2011,4,15,30.12,61.94,15.69,0,100.28,4.15,136.12
2011,4,16,29.99,62.94,15.99,0,100.37,3.75,139.25
2011,4,17,30.42,61.25,15.44,0.02,100.33,3.62,158.19
2011,4,18,29.71,69.31,17.46,5.98,100.2,3.45,190
2011,4,19,27.49,82.69,18.8,49.37,100.3,2.05,190
2011,4,20,27.31,80.81,18.07,1.13,100.4,3.25,125.44
2011,4,21,27.86,73.62,16.66,0.09,100.46,3.74,126.56
2011,4,22,28.23,72.69,16.97,0.04,100.37,3.3,131.88
2011,4,23,28.65,70.94,16.78,2.83,100.28,4.16,131.81
2011,4,24,29.46,67.31,16.42,2.49,100.29,2.21,113.12
2011,4,25,29.63,68.75,17.15,2.41,100.3,2.6,163
2011,4,26,30.02,66.06,16.78,0,100.24,2.88,126
2011,4,27,28.17,72.62,17.15,0,100.23,1.59,158.19
2011,4,28,29.45,68.38,16.85,0.38,100.1,3.69,133.38
2011,4,29,28.94,73.62,17.7,9.74,100.2,3.64,131.75
2011,4,30,29.71,70.94,17.64,0.02,100.27,3.33,128.88
2011,5,1,29.99,70.12,17.76,0.64,100.31,2.04,148.19
2011,5,2,27.51,78.94,18.07,0.26,100.3,1.99,198.25
2011,5,3,30.05,68.75,17.46,0.19,100.2,2.96,142.25
2011,5,4,29.01,73.94,18.19,0.86,100.25,3.48,146.5
2011,5,5,28.13,79.62,18.74,11.49,100.29,2.58,145.75
2011,5,6,28.82,74.62,18.07,0.11,100.29,2.7,146.88
2011,5,7,28.83,75.75,18.49,1.17,100.21,1.82,210.88
2011,5,8,29.94,68.06,17.46,0.22,100.1,3.05,255.31
2011,5,9,30.13,67.31,17.46,0.17,100.18,4.24,260.19
2011,5,10,29.05,72.44,17.82,1.31,100.26,3.7,240.75
2011,5,11,29.1,73.62,18.19,0.9,100.21,3.32,234.06
2011,5,12,28.94,76.94,18.8,5.94,100.2,2.98,232.56
2011,5,13,28.81,73.94,17.88,0.15,100.24,2.34,219.06
2011,5,14,28.98,75,18.31,3.96,100.33,2.75,177.5
2011,5,15,27.71,83.19,19.1,23.16,100.56,1.89,135.31
2011,5,16,27.98,79.94,18.49,4.46,100.62,2.32,107.19
2011,5,17,29.11,73.75,18.01,0.56,100.42,2.2,99.06
2011,5,18,27.85,82.06,19.04,12.56,100.42,2.09,179.31
2011,5,19,28.44,76.44,18.13,0.06,100.39,2.23,187.56
2011,5,20,28.73,76.25,18.49,1.38,100.28,2.47,201.31
2011,5,21,28.15,81.44,19.23,8.98,100.19,2.42,235.94
2011,5,22,29.3,71.75,17.7,0.02,100.14,2.94,245.69
2011,5,23,28.75,75.56,18.37,0.09,100.17,2.8,217.06
2011,5,24,28.68,79.56,19.35,2.19,100.12,2.38,228.81
2011,5,25,27.8,84.94,19.84,19.03,100.13,1.94,228.38
2011,5,26,27.21,87.25,19.71,22.16,100.15,2.03,254.75
2011,5,27,27.39,84.25,19.17,8.08,100.1,1.99,242.12
2011,5,28,27.05,88.19,19.71,30.43,100.14,2.83,234.12
2011,5,29,26.89,85.38,18.86,19.46,100.33,2.61,228.69
2011,5,30,27.03,85.5,18.98,7.5,100.34,2.23,246
2011,5,31,27.18,84.25,18.8,8.3,100.25,2.62,243.69
2011,6,1,27.02,87.12,19.35,9.74,100.24,2.63,208.31
2011,6,2,27.79,84.12,19.47,0.32,100.3,2.01,198.12
2011,6,3,27.49,87.62,20.08,0.8,100.32,2.7,179.31
2011,6,4,27.61,87.88,20.26,5.36,100.23,2.27,187.25
2011,6,5,28.11,82.75,19.47,1.32,100.28,1.97,177.88
2011,6,6,27,86.12,19.1,8.51,100.39,1.99,183.62
2011,6,7,27.76,83,19.1,4.39,100.33,2.61,261
2011,6,8,28.02,82.06,19.23,1.48,100.25,3.16,245.5
2011,6,9,27.48,84.31,19.23,8,100.2,3.28,243
2011,6,10,26.66,86.12,18.8,2.15,100.18,3.91,252
2011,6,11,26.27,89.12,19.04,10.51,100.18,3.77,255.06
2011,6,12,26.41,85.25,18.25,2.44,100.24,4.78,249
2011,6,13,26.74,82.44,17.88,3.19,100.26,3.88,263.75
2011,6,14,25.74,85.62,17.64,2.94,100.36,4.05,276.25
2011,6,15,26.96,82.25,18.13,8.02,100.3,4.81,272.94
2011,6,16,26.86,86.56,19.04,9.72,100.2,4.58,251.62
2011,6,17,26.01,89,18.74,9.97,100.24,4.3,241.56
2011,6,18,25.94,89.38,18.74,16.42,100.17,4.21,242.62
2011,6,19,25.63,89.94,18.55,6.66,100.08,5.08,239.06
2011,6,20,26.68,83.19,18.01,2.83,100.16,4.8,252.38
2011,6,21,26.65,87.44,19.04,10.27,100.14,3.95,246.06
2011,6,22,26.9,85.44,18.86,7.28,99.93,4.82,252.06
2011,6,23,26.73,87,19.1,2.29,99.79,5.2,246.88
2011,6,24,27.37,83.69,19.04,0.24,99.8,6.01,238.19
2011,6,25,27.64,81.81,18.8,0.16,99.99,5.36,234.12
2011,6,26,27.36,85,19.17,5.23,100.19,3.43,230.5
2011,6,27,27.12,87.38,19.53,11.33,100.19,3.03,231.75
2011,6,28,27.51,85,19.41,2.08,100.15,3.21,243.19
2011,6,29,26.8,89.56,19.71,13.57,100.28,2.84,227.12
2011,6,30,26.4,89.31,19.17,21.11,100.34,2.99,244.88
2011,7,1,26.12,87.69,18.43,1.08,100.41,2.79,219.44
2011,7,2,26.63,83.81,18.07,4.06,100.34,2.18,241.88
2011,7,3,26.8,84.38,18.43,0.86,100.3,3.19,255.5
2011,7,4,26.27,88.31,18.8,8.92,100.4,1.6,221.5
2011,7,5,26.51,85.69,18.49,2.12,100.38,2.16,240.88
2011,7,6,26.62,86.88,18.86,18.85,100.24,3,256.5
2011,7,7,26.37,90.44,19.47,9.78,100.23,3.45,244.62
2011,7,8,26.9,86.56,19.04,1.8,100.25,3.62,242.62
2011,7,9,26.86,88,19.41,12.58,100.17,3.66,236.44
2011,7,10,26.35,90.44,19.47,9,100.06,3.62,244.38
2011,7,11,26.48,90.56,19.65,2.68,99.99,2.96,238
2011,7,12,26.32,92.25,19.84,11.16,100.02,3,225.88
2011,7,13,26.34,90,19.29,9.2,100.17,2.75,220.69
2011,7,14,26.33,89.94,19.29,9.57,100.19,3.2,231.06
2011,7,15,26.22,89.94,19.1,1.33,100.29,2.97,243.69
2011,7,16,26.61,86.31,18.68,0.21,100.26,3.38,229.5
2011,7,17,26.5,87.62,18.92,3.69,100.19,3.64,241.38
2011,7,18,27.02,84.62,18.74,0.34,100.21,3.66,247.38
2011,7,19,26.95,86,19.04,0.73,100.22,3.47,241.56
2011,7,20,27.01,87.06,19.35,3.89,100.26,3.52,255.44
2011,7,21,27.18,84.12,18.74,0.17,100.28,3.69,277.56
2011,7,22,27,81.81,18.07,1.3,100.2,3.89,302.81
2011,7,23,26.43,86.25,18.55,5.4,100.12,2.9,238.31
2011,7,24,25.95,89,18.62,5.58,100.17,2.96,240.06
2011,7,25,25.76,88.56,18.31,5.13,100.28,2.92,242.44
2011,7,26,26.28,87.81,18.74,4.62,100.23,3.73,263.19
2011,7,27,26.01,90.12,18.98,6.65,100.17,4.02,257.06
2011,7,28,25.98,90.19,18.98,8.79,100.05,4.43,250.06
2011,7,29,25.46,93.12,19.04,15.56,100.1,4.02,238.56
2011,7,30,25.34,92.38,18.74,9.94,100.04,4.55,238.56
2011,7,31,25.62,91.31,18.8,13.33,100.1,3.68,233.06
2011,8,1,26.88,82,18.01,0.93,100.21,2.57,245.75
2011,8,2,27.16,83.75,18.68,0.52,100.33,3.06,257.5
2011,8,3,27.19,85.69,19.23,0.04,100.36,3.11,287.25
2011,8,4,27.53,84.25,19.23,0.01,100.21,3.34,274.94
2011,8,5,27.57,84.69,19.47,0.91,100.04,4.15,262.56
2011,8,6,26.17,92.31,19.71,5.5,100,4.02,250.88
2011,8,7,26.67,86.94,18.92,2.9,100.12,3.7,255.06
2011,8,8,26.85,85.44,18.74,9.27,100.28,3.23,254.56
2011,8,9,26.8,84.94,18.49,6.38,100.28,3.08,268.25
2011,8,10,26.04,87.94,18.43,0.46,100.27,3.08,238.88
2011,8,11,26.45,85.12,18.19,0.24,100.26,3.65,253.12
2011,8,12,26.58,84,18.13,1.66,100.19,2.74,242.5
2011,8,13,26.87,85.31,18.8,19.07,100.16,1.72,228.44
2011,8,14,26.6,88.12,19.1,6.56,100.31,2.32,177
2011,8,15,25.98,89.12,18.62,8.15,100.46,2.55,212.5
2011,8,16,26.49,85.06,18.25,5.41,100.4,2.28,242.38
2011,8,17,26.68,87,18.98,18.38,100.3,2.59,254
2011,8,18,26.8,86.38,18.92,0.63,100.29,2.56,264.81
2011,8,19,26.14,88.81,18.8,6,100.37,2.45,279.19
2011,8,20,27.06,82,18.07,7.84,100.41,2.27,259.75
2011,8,21,26.27,89.06,19.04,27.49,100.34,2.13,292.94
2011,8,22,25.91,92.56,19.41,8.04,100.34,2.27,285.56
2011,8,23,26.23,91.06,19.47,22.19,100.24,2.84,260.19
2011,8,24,26.73,87.44,19.17,3.17,100.18,2.09,244.5
2011,8,25,26.96,88.5,19.65,8.51,100.11,2.8,231.12
2011,8,26,26.12,90.62,19.23,8.92,100.09,2.24,193
2011,8,27,25.77,92,19.1,31.45,100.11,3.5,232.69
2011,8,28,25.74,91.5,18.98,2.55,100.22,4.12,212.31
2011,8,29,26.1,90.38,19.1,10.35,100.36,3.58,224.69
2011,8,30,26.27,89.31,19.04,0.2,100.36,3.57,241
2011,8,31,26.55,87.62,18.92,0.65,100.28,4.15,242.75
2011,9,1,26.45,87.31,18.74,0.02,100.21,3.95,249.06
2011,9,2,26.45,87.38,18.8,0.49,100.21,3.98,257.19
2011,9,3,26.52,87.75,18.98,2.03,100.23,3.29,247.5
2011,9,4,26.82,87.62,19.29,1.01,100.3,3.37,243.06
2011,9,5,26.19,91.25,19.41,9.3,100.38,2.93,242.81
2011,9,6,26.63,88,19.1,3.74,100.36,2.78,263.38
2011,9,7,26.44,89,19.17,3.93,100.3,3.17,259.94
2011,9,8,26.01,90.19,18.92,7.18,100.27,4.05,252.31
2011,9,9,25.75,90.19,18.68,11.55,100.28,3.92,225.62
2011,9,10,25.86,90.06,18.8,5.62,100.11,4.87,229
2011,9,11,25.91,90.31,18.86,7.97,100.19,4.58,202.12
2011,9,12,25.87,89.88,18.68,2.55,100.41,3.11,181.44
2011,9,13,27.03,85.5,18.98,0,100.35,2.36,222.25
2011,9,14,27.09,86.44,19.23,0,100.3,3.43,277.19
2011,9,15,26.62,89.62,19.53,0.04,100.32,2.82,281.38
2011,9,16,26.73,89.56,19.65,0.27,100.26,2.97,262.38
2011,9,17,26.52,88.44,19.17,1.64,100.16,3.88,241.38
2011,9,18,26.77,88.06,19.35,3.92,100.22,3.61,246.31
2011,9,19,26.23,90.06,19.17,4.4,100.38,3.69,233.75
2011,9,20,25.89,91.38,19.04,10.65,100.44,2.88,239.94
2011,9,21,25.36,94.56,19.17,20.33,100.36,3.76,258.75
2011,9,22,25.08,90.44,17.94,9.27,100.36,4.7,251.25
2011,9,23,25.26,91.75,18.49,17.69,100.25,5.09,246.62
2011,9,24,25.24,92.06,18.49,0.73,100.31,4.65,267.31
2011,9,25,25.8,88.88,18.43,1.25,100.25,3.33,287.5
2011,9,26,26.56,88.19,19.1,5.4,100.09,3.48,267.44
2011,9,27,25.36,92.56,18.8,13.14,100.01,5.34,240.88
2011,9,28,25.05,94.38,18.86,29.44,100.17,4.03,243.19
2011,9,29,25.79,89.81,18.62,2.51,100.18,4.84,246.19
2011,9,30,26.27,89.5,19.1,1.09,100.26,4.2,232.38
2011,10,1,26.22,91,19.41,0.59,100.21,3.35,243.31
2011,10,2,26.19,90.12,19.17,2.23,100.16,2.73,277.12
2011,10,3,25.48,94.81,19.41,22.62,100.13,3.12,253.12
2011,10,4,25.59,90,18.43,6.25,100.19,2.65,259.12
2011,10,5,24.96,91.88,18.19,6.32,100.36,3.04,278.88
2011,10,6,25.59,88.5,18.07,1.02,100.46,1.74,281.62
2011,10,7,26.11,88.69,18.74,2.15,100.42,2.02,247.38
2011,10,8,25.79,90.69,18.8,8.25,100.4,1.98,259.12
2011,10,9,25.28,94.44,19.04,28.55,100.36,2.34,248.44
2011,10,10,25.42,92,18.68,4.47,100.46,2.37,216.75
2011,10,11,26.33,88.38,18.86,10.8,100.44,2.12,217.56
2011,10,12,26.21,90.44,19.23,15.24,100.41,2.66,223.06
2011,10,13,25.21,93.19,18.74,17.4,100.43,3.27,246.25
2011,10,14,25.8,90.5,18.8,6.99,100.37,2.58,236.12
2011,10,15,26.5,87.62,18.86,0.01,100.34,2.2,248
2011,10,16,26.38,87.44,18.74,0.13,100.32,1.48,209.94
2011,10,17,26.3,89.38,19.1,7.2,100.44,2.28,118.38
2011,10,18,27.05,85.94,19.1,0.82,100.4,1.82,98
2011,10,19,27.05,87.12,19.47,2.71,100.23,1.71,188.81
2011,10,20,26.48,89.62,19.35,3.95,100.3,2.44,155.62
2011,10,21,26.69,86.44,18.8,1.63,100.34,2.41,153
2011,10,22,27.04,82.56,18.13,3.52,100.35,1.87,104.62
2011,10,23,27.12,85.31,18.92,16.7,100.34,2.01,188.12
2011,10,24,27.35,85.56,19.29,0.01,100.28,2.16,99.25
2011,10,25,27.12,85.06,18.98,0.09,100.3,2.56,92.56
2011,10,26,26.69,86.06,18.68,0.09,100.31,2.85,90.62
2011,10,27,26.59,85.12,18.43,1.38,100.32,2.15,92.69
2011,10,28,27.08,85.5,18.98,2.15,100.35,1.8,114.69
2011,10,29,27.05,85.12,18.86,7.61,100.24,1.46,186.06
2011,10,30,26.83,81.19,17.76,1.51,100.2,1.66,182
2011,10,31,27.08,82.12,18.25,1.79,100.28,1.78,115.81
2011,11,1,26.97,83.88,18.49,4.89,100.25,1.93,167.44
2011,11,2,27.03,85,18.86,11.13,100.14,1.7,215.56
2011,11,3,27.19,83,18.49,5.93,100.17,2.06,207.81
2011,11,4,27.47,84.5,19.23,2.98,100.2,1.62,231.12
2011,11,5,26.33,90.88,19.53,17.32,100.18,1.85,188
2011,11,6,25.3,90.94,18.37,15.42,100.11,2.41,293.31
2011,11,7,25.57,91.94,18.92,18.52,100.13,3.32,275.69
2011,11,8,25.82,89.94,18.68,7.08,100.21,2.23,267.62
2011,11,9,25.9,88.19,18.37,7.2,100.28,2.41,276
2011,11,10,25.08,89.88,17.82,3.23,100.38,2.49,177.25
2011,11,11,25.57,87.44,17.82,24.4,100.53,1.62,83.44
2011,11,12,25.64,86.44,17.58,9.34,100.63,1.8,101.38
2011,11,13,26.15,85.25,17.88,9,100.59,1.7,122.25
2011,11,14,26.59,84.69,18.19,0.08,100.55,1.54,219.19
2011,11,15,26.76,83.69,18.25,0.15,100.47,2.02,199.06
2011,11,16,26.62,85.44,18.49,5.98,100.33,1.34,256
2011,11,17,26.96,83.44,18.43,8.3,100.28,1.72,156.56
2011,11,18,25.91,91.25,19.1,3.85,100.32,1.66,198.62
2011,11,19,26.91,85.69,18.8,1.32,100.47,1.43,212.69
2011,11,20,26.36,86.44,18.43,3.79,100.54,2.2,133.31
2011,11,21,26.58,84.69,18.37,10.69,100.45,1.79,149.5
2011,11,22,26.87,83.12,18.25,0,100.39,2.62,89.31
2011,11,23,26.7,83.44,18.19,0.21,100.4,2.88,59.88
2011,11,24,26.26,82.19,17.46,0.97,100.41,2.96,69.69
2011,11,25,25.95,79.25,16.42,0,100.39,2.83,66.5
2011,11,26,26.56,78,16.78,0.1,100.32,1.91,77.81
2011,11,27,26.88,83.12,18.25,0.71,100.29,1.8,82.38
2011,11,28,26.62,84.75,18.31,0.25,100.24,1.37,166.06
2011,11,29,26.19,84.56,17.76,0.29,100.35,1.5,88.12
2011,11,30,26.42,84.06,17.88,0,100.32,1.62,216.81
2011,12,1,26.94,82.69,18.13,0,100.3,1.59,240.5
2011,12,2,26.28,82.56,17.46,0.04,100.31,1.93,88.44
